f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,m0,m1,m2,m3
0.0,24.035826,0.14483023,23.823423,24.181463,0.384236,0.019183354,0.32771793,0.4284741,98.23092,1.3638797,95.70537,101.63999,0,1,1,1
0.0,0.0,0.0,0.0,0.0,0.5100078,0.043127354,0.4501236,0.55408674,100.2936,1.0280476,98.91388,102.11433,0,0,1,1
0.11431739,25.08698,0.20720932,24.815819,25.58743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0068322625,25.075033,0.19383533,24.83031,25.355072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0027824673,24.463598,0.15991811,24.116983,24.859488,0.5237292,0.025023626,0.45325938,0.5615126,96.34632,2.057788,93.48492,99.79645,1,1,1,1
0.0,24.541506,0.26439872,24.126339,24.850744,0.6085226,0.026574116,0.579753,0.64125055,97.95424,1.0453653,96.81627,99.245964,0,1,1,1
0.0,25.392052,0.1967783,24.964113,25.770271,0.41376287,0.033641,0.32028714,0.49667737,108.99001,2.9020836,103.666046,112.819435,0,1,1,1
0.0,24.529943,0.22463523,24.24826,24.762611,0.53871936,0.01672944,0.50931126,0.56350875,98.52792,1.5895056,95.331726,101.630165,0,1,1,1
0.047767285,25.40895,0.13969004,25.226158,25.704252,0.48793012,0.08741278,0.35513285,0.6541604,104.59409,1.6696501,101.273964,107.34434,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.47046202,0.07795716,0.23742348,0.672115,106.99998,2.117722,104.54578,109.32427,0,0,1,1
0.086148664,24.01735,0.11022459,23.894712,24.208384,0.52985245,0.060534135,0.45524856,0.61431354,101.82025,2.9513931,95.605804,105.980515,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.47153172,0.049198523,0.38325328,0.5447156,98.9022,2.0200071,94.487885,103.92326,0,0,1,1
0.038147487,24.478548,0.19334185,24.00412,24.950558,0.52769464,0.075852446,0.34861648,0.72929895,95.73174,1.1038736,94.128815,97.376396,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.4849584,0.066014394,0.36635503,0.6612094,101.94887,1.7445045,97.723015,104.024506,0,0,1,1
0.24701403,24.775045,0.07779877,24.63084,24.868547,0.52484655,0.024710974,0.47631758,0.55225927,98.56001,1.3451828,97.05994,100.32629,1,1,1,1
0.011888122,24.559078,0.15094182,24.30713,24.844236,0.5550381,0.04025056,0.45392928,0.671728,96.473724,2.4007788,93.12193,99.408066,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.5042275,0.034234338,0.44623044,0.5486515,99.48638,3.1009152,95.51016,106.20548,0,0,1,1
0.0,0.0,0.0,0.0,0.0,0.45879886,0.08947622,0.29194835,0.59521914,101.80474,1.7820735,98.1329,105.803345,0,0,1,1
0.024806682,24.685719,0.1553479,24.348154,24.904392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,24.237312,0.20856518,23.793932,24.605513,0.4653493,0.025442997,0.42259726,0.49602216,102.93837,1.327105,100.39719,105.92888,0,1,1,1
0.011916427,25.749552,0.25027314,25.271852,26.223927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.008520742,25.62563,0.20305084,25.14769,25.908787,0.48473734,0.019882157,0.42597827,0.5111747,98.274864,2.9132147,91.849724,105.489,1,1,1,1
0.011873566,25.23128,0.19242005,24.759531,25.69135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.02554269,24.561901,0.15067142,24.260159,24.879631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.04394679,25.545322,0.093061455,25.318375,25.7334,0.5176683,0.02899237,0.46483493,0.60378236,106.519135,2.3706143,102.8291,109.87027,1,1,1,1
0.09668112,25.329414,0.16431184,25.037386,25.5041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,0.0,0.0,0.0,0.0,0.46905404,0.053679846,0.40196776,0.6081831,112.69253,2.822197,106.38227,116.968315,0,0,1,1
0.0,0.0,0.0,0.0,0.0,0.5534347,0.06573211,0.4321151,0.64845425,94.22366,2.3110785,91.87303,99.894165,0,0,1,1
0.0,0.0,0.0,0.0,0.0,0.5043222,0.06933518,0.30741382,0.64114434,89.55158,1.1359581,86.93079,90.908615,0,0,1,1
0.29921567,24.669886,0.29791674,24.351017,25.24242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.010502287,24.86485,0.19189914,24.40153,25.085394,0.49917632,0.026501197,0.47231883,0.5394907,90.61974,2.1184647,88.08605,95.08668,1,1,1,1
0.029619258,24.929312,0.056304175,24.834316,25.052937,0.48321998,0.028940575,0.43218133,0.531457,104.66369,3.1103327,99.29946,110.611,1,1,1,1
0.0,24.283827,0.05959042,24.174599,24.42672,0.475541,0.04566805,0.40209022,0.5740872,93.70568,2.0009074,89.57033,98.33574,0,1,1,1
0.0,23.711075,0.19763377,23.350252,24.20383,0.41423374,0.021217983,0.37021655,0.4381844,93.95629,2.1299956,91.73711,98.39375,0,1,1,1
0.010901904,25.057152,0.18847972,24.867546,25.440235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0036745346,25.73993,0.054172106,25.680782,25.864841,0.467065,0.10258474,0.25747895,0.5949421,101.90636,1.4960979,99.36755,105.520546,1,1,1,1
0.0037021313,24.908773,0.17584585,24.69275,25.2538,0.50183624,0.028684027,0.4680659,0.56063676,90.055504,1.3048729,87.28721,93.02045,1,1,1,1
0.07608972,24.210459,0.11720754,24.016893,24.46093,0.5411337,0.06930184,0.40106297,0.6618778,96.216774,1.9316175,92.70996,99.88198,1,1,1,1
0.10234407,24.212778,0.21217005,23.946972,24.608473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.06357834,23.668467,0.17274106,23.385365,23.891125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,0.0,0.0,0.0,0.0,0.5204095,0.015189145,0.48943675,0.54393303,101.817314,2.4028702,97.17331,106.606606,0,0,1,1
0.024204427,25.259518,0.16280219,24.88274,25.51246,0.46254733,0.073098116,0.36591783,0.6225291,99.05841,1.6172569,95.69116,100.70128,1,1,1,1
0.0,24.386784,0.2235504,23.975128,24.689514,0.5118482,0.049285337,0.41919768,0.64606404,100.6503,1.8770255,98.07265,104.3189,0,1,1,1
0.0,24.85447,0.16818924,24.533413,25.102564,0.4831721,0.034698345,0.4098744,0.5590697,99.017746,2.4101102,95.4933,103.62977,0,1,1,1
0.2168978,24.906126,0.167904,24.611847,25.28516,0.5093658,0.043251477,0.37991014,0.6313424,98.13172,2.5445626,95.22358,103.26299,1,1,1,1
0.04451217,24.57204,0.13386628,24.269487,24.854095,0.47089255,0.040599287,0.40009227,0.5525804,100.31361,1.1244683,98.18025,102.65281,1,1,1,1
0.0,23.731865,0.19270688,23.504791,24.144665,0.56497467,0.04951487,0.4912043,0.6632114,88.17559,1.9440618,85.17675,90.66087,0,1,1,1
0.15722218,25.601507,0.18809687,25.289198,25.833967,0.5509049,0.05289576,0.40172896,0.64176714,103.27999,2.2011077,98.11962,107.214005,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.47953913,0.03816195,0.4206491,0.5772816,110.90265,2.6383095,107.49184,115.434616,0,0,1,1
0.0,0.0,0.0,0.0,0.0,0.5014728,0.06794834,0.29885966,0.69171387,97.13333,2.143556,92.03479,102.14685,0,0,1,1
0.0,24.925812,0.20325656,24.67051,25.359074,0.50739354,0.08671778,0.35290027,0.691074,90.455,0.99624383,88.49082,92.21168,0,1,1,1
0.09834234,24.3357,0.16218579,23.961008,24.522806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.13325341,24.51034,0.15180436,24.243084,24.760008,0.59931105,0.044692732,0.5086805,0.67957425,102.19986,2.8644702,96.80942,108.708725,1,1,1,1
0.05400584,25.561428,0.19773462,25.15826,26.024021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,0.0,0.0,0.0,0.0,0.49465427,0.0008029284,0.4705275,0.50879395,94.494705,2.5698915,88.810074,97.15299,0,0,1,1
0.029534599,25.541973,0.19251075,25.167799,25.800108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.062271994,25.68454,0.15068097,25.424528,26.025219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,0.0,0.0,0.0,0.0,0.5332189,0.070969135,0.43006986,0.71785015,96.59289,2.1290755,94.38672,100.09907,0,0,1,1
0.025330381,24.092117,0.16732398,23.774298,24.326561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.052654136,23.87794,0.14240079,23.580544,24.020487,0.5557515,0.087085105,0.40224952,0.6854247,101.99481,1.7318205,99.61838,104.93832,1,1,1,1
0.012376895,25.187199,0.25664556,24.59474,25.820686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.10131882,23.984655,0.17293376,23.70387,24.255579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.021799447,24.964832,0.12757394,24.766384,25.192226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.06335955,24.422365,0.07874447,24.274746,24.582195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,0.0,0.0,0.0,0.0,0.45086572,0.040008757,0.34321928,0.51576984,101.712,2.7446682,95.99012,108.0091,0,0,1,1
0.021743812,25.408152,0.107682206,25.166136,25.579918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.08916585,26.117935,0.15771315,25.911531,26.453972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,0.0,0.0,0.0,0.0,0.42498454,0.0069847624,0.39578187,0.45011392,101.03214,1.1256623,98.691956,103.32329,0,0,1,1
0.0,26.044086,0.1189363,25.842817,26.233484,0.49397355,0.08703918,0.33233663,0.68187016,101.90712,1.9881774,97.8107,104.88807,0,1,1,1
0.0,0.0,0.0,0.0,0.0,0.5689721,0.07498524,0.4657181,0.71813613,102.70104,1.6879314,99.35325,104.46756,0,0,1,1
0.034024287,24.839224,0.22490904,24.532784,25.369884,0.52468526,0.07314563,0.40462744,0.7103024,104.95155,2.1218367,100.6108,110.157166,1,1,1,1
0.012786847,26.129309,0.1626403,25.799915,26.358604,0.46430343,0.04388446,0.3853052,0.556178,101.35032,2.2738569,97.9434,105.618996,1,1,1,1
0.0,25.186573,0.17659603,24.78083,25.616821,0.5786358,0.06994136,0.40768299,0.71587,91.20949,0.46200296,90.52115,92.303894,0,1,1,1
0.0,25.422148,0.1364879,25.123425,25.67508,0.48999158,0.06687025,0.3009135,0.64356846,102.85108,1.8608425,99.74498,107.25091,0,1,1,1
0.0,0.0,0.0,0.0,0.0,0.4431818,0.05609258,0.29954904,0.5827194,106.71798,3.3474557,98.615,112.56728,0,0,1,1
0.0,0.0,0.0,0.0,0.0,0.60381365,0.07152224,0.51769274,0.72783273,95.19362,1.9520587,91.64995,99.42241,0,0,1,1
0.0,0.0,0.0,0.0,0.0,0.5914962,0.047841243,0.48470515,0.69264317,107.458824,0.8620152,105.8875,109.37768,0,0,1,1
0.022806874,25.56043,0.19025037,25.32576,25.843964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,25.429832,0.093523845,25.225197,25.624437,0.48627052,0.05795356,0.33819622,0.56626993,93.32949,2.4301515,88.71886,97.72354,0,1,1,1
0.0,0.0,0.0,0.0,0.0,0.49450403,0.06782665,0.32391405,0.69332296,104.10108,0.85609764,102.22541,105.62499,0,0,1,1
0.0034151191,25.034079,0.119135305,24.783611,25.155638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,25.849953,0.22000892,25.315155,26.209671,0.4285148,0.054133814,0.33911613,0.5665486,82.77708,2.6090436,79.31306,88.500015,0,1,1,1
0.0,25.593018,0.18139827,25.29033,26.03153,0.43662617,0.048855107,0.38682008,0.49101314,101.51897,2.9172583,97.56527,105.87518,0,1,1,1
0.0,24.19843,0.15830846,24.039099,24.463501,0.59526616,0.052117202,0.44850332,0.74641013,100.274796,3.8137436,94.093735,108.904625,0,1,1,1
0.0,0.0,0.0,0.0,0.0,0.45285872,0.08125316,0.33869705,0.5466354,95.68062,2.9694233,89.00389,102.41238,0,0,1,1
0.0,25.306921,0.16501138,24.943583,25.690348,0.44078484,0.059882138,0.29503953,0.5830729,103.332726,1.9102529,100.19583,106.53422,0,1,1,1
0.0,0.0,0.0,0.0,0.0,0.5694273,0.07902573,0.38009098,0.7325823,101.9394,2.5421956,99.015366,105.77572,0,0,1,1
0.13593198,25.709345,0.25064895,25.2478,26.319906,0.53233624,0.050186057,0.4542308,0.67597944,97.6789,1.8755463,93.024635,100.74483,1,1,1,1
0.0,26.095346,0.18371691,25.862495,26.502056,0.44812685,0.038602132,0.40304837,0.53428245,94.95684,3.1215467,89.35424,100.78616,0,1,1,1
0.21907383,24.751637,0.2139631,24.475176,25.040293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,0.0,0.0,0.0,0.0,0.61838144,0.02492383,0.59176046,0.64649624,94.81999,1.6834942,91.04241,97.36704,0,0,1,1
0.019257488,25.165443,0.14437167,25.018665,25.501741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,25.642147,0.26142296,25.378471,26.198017,0.51279306,0.036841564,0.40721554,0.60682875,97.89765,2.6314468,94.768074,102.32379,0,1,1,1
0.0,0.0,0.0,0.0,0.0,0.51184964,0.06920836,0.3634499,0.61693215,97.639565,2.0012207,92.88385,102.44145,0,0,1,1
0.20698206,25.457842,0.09362573,25.324379,25.637941,0.48253155,0.02009712,0.44017202,0.5196362,91.22692,0.9854588,90.16963,93.16039,1,1,1,1
0.019258155,24.678549,0.16733925,24.286947,25.03102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,0.0,0.0,0.0,0.0,0.40052807,0.057348516,0.32801026,0.48013514,94.813,2.0089338,91.95973,99.52815,0,0,1,1
0.0,25.422865,0.14463584,25.210413,25.704697,0.5022596,0.07592727,0.3734176,0.57838696,105.94855,2.2162933,103.45299,110.157585,0,1,1,1
0.0,0.0,0.0,0.0,0.0,0.38648266,0.091523625,0.2192802,0.5161907,101.747284,1.3366281,99.59781,104.97269,0,0,1,1
0.0055152345,25.320936,0.19783238,24.862682,25.532038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0270408,25.869886,0.042421836,25.771513,25.9293,0.5231529,0.015453709,0.49729046,0.5603586,97.20441,0.9588156,95.19491,99.30508,1,1,1,1
0.026541991,25.238914,0.13331246,24.991154,25.44545,0.5295765,0.07293626,0.3607857,0.63931894,102.010994,1.6149516,100.07955,104.11085,1,1,1,1
0.08231276,24.878016,0.17247586,24.601318,25.256725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,0.0,0.0,0.0,0.0,0.5293507,0.039854594,0.4520549,0.63194245,97.239975,3.0675833,92.91237,102.61216,0,0,1,1
0.0,24.440365,0.18694948,24.024643,24.714659,0.5386307,0.057746455,0.3994597,0.69843596,100.6276,1.7622827,97.16992,105.03098,0,1,1,1
0.07216287,23.846344,0.13786879,23.579973,24.123068,0.49462485,0.06678462,0.3439897,0.68481904,104.63323,2.330321,100.04541,109.17719,1,1,1,1
0.0443551,24.371712,0.2216892,24.04979,24.657726,0.5254489,0.036993943,0.4420085,0.63239247,99.33544,2.6590016,96.0641,102.838356,1,1,1,1
0.0,25.162466,0.16715936,24.766401,25.48343,0.54067475,0.03748847,0.43171868,0.6365414,98.34073,2.8793101,92.868065,105.02081,0,1,1,1
0.010331711,25.356512,0.17438029,25.105227,25.54489,0.48557028,0.035866715,0.40567145,0.5697702,101.73204,1.0624434,100.436615,103.27681,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.44590387,0.022920115,0.38710642,0.5022559,98.836685,1.7717459,96.681114,101.32385,0,0,1,1
0.0,0.0,0.0,0.0,0.0,0.5799285,0.018010156,0.5502848,0.6066213,106.96856,0.56999147,106.207245,108.093,0,0,1,1
0.0103315655,25.472422,0.12882659,25.191217,25.660595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.02478735,24.70507,0.22674917,24.215023,25.24319,0.49124375,0.059089098,0.40871188,0.5830645,101.2791,0.74794126,99.72171,103.0025,1,1,1,1
0.0,24.326544,0.16140257,23.959581,24.543514,0.4765773,0.08243614,0.23320892,0.56093377,106.33606,1.7737324,103.794655,110.28463,0,1,1,1
0.0,0.0,0.0,0.0,0.0,0.47219762,0.024765218,0.41218236,0.51710886,101.94389,2.7431643,97.050316,108.72707,0,0,1,1
0.0,26.720778,0.17634615,26.342976,27.043043,0.42843306,0.03410256,0.37984434,0.4656551,96.182014,1.1412293,94.76254,98.42769,0,1,1,1
0.0,0.0,0.0,0.0,0.0,0.6024573,0.046234652,0.5268887,0.7301524,101.32169,1.1036174,99.13855,103.61935,0,0,1,1
0.12810732,24.46202,0.246985,24.053425,24.935606,0.41138688,0.030319523,0.32082358,0.46185276,108.11856,2.0071466,104.16643,111.55,1,1,1,1
0.032876965,24.924192,0.21654907,24.670725,25.211214,0.48133647,0.06414368,0.3480177,0.60458195,104.09515,2.609702,99.2278,109.524895,1,1,1,1
0.063259,25.4216,0.14647882,25.072882,25.617596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.07876981,25.874943,0.19339699,25.622337,26.29436,0.5204211,0.04102729,0.41105628,0.59934026,101.580536,2.5148127,96.58878,106.31554,1,1,1,1
0.0021611534,25.239578,0.20039287,24.985275,25.620821,0.5557486,0.035518408,0.47341067,0.5945055,97.72937,1.0112497,96.66648,99.24675,1,1,1,1
0.03889351,24.505558,0.17308918,24.303383,24.925137,0.3606466,0.103045836,0.21273457,0.49196476,94.33298,1.4819986,92.24164,97.47396,1,1,1,1
0.22902882,24.796995,0.12023862,24.507484,25.064777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,0.0,0.0,0.0,0.0,0.52976316,0.028687065,0.44614995,0.60981184,95.17514,2.1250634,91.88845,100.104805,0,0,1,1
0.0,25.235262,0.14111726,24.906374,25.383339,0.53455186,0.050710045,0.42955777,0.64212215,110.31771,2.8403878,104.05366,113.482735,0,1,1,1
0.009571543,24.653698,0.13784298,24.453941,24.963436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.025487201,24.591599,0.043496367,24.4983,24.702724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0023670883,25.84535,0.11085512,25.60747,26.08584,0.49112862,0.07184373,0.35973746,0.65633374,91.725784,1.3700653,88.66708,94.332535,1,1,1,1
0.0,25.299799,0.11262393,25.175474,25.514896,0.5705703,0.047611184,0.52242124,0.67311364,100.67392,1.5282674,98.53288,104.19888,0,1,1,1
0.0038402497,24.543463,0.16233015,24.29458,24.716642,0.44699174,0.050925944,0.30346885,0.54681265,100.857445,3.3618305,97.00002,106.44235,1,1,1,1
0.023258982,24.80324,0.14206117,24.534807,25.015203,0.47035685,0.03512482,0.43064755,0.5346158,95.35262,2.5723224,92.634026,98.57189,1,1,1,1
0.082816936,23.75592,0.22959398,23.290325,24.080627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,24.05856,0.2707723,23.701338,24.42771,0.51339597,0.01724213,0.47242597,0.54127836,102.32105,1.7295411,100.261444,105.191444,0,1,1,1
0.038038157,24.564484,0.20219555,24.18746,24.893476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.46506923,24.934814,0.1270895,24.787401,25.210924,0.5422903,0.061787598,0.37909868,0.7092859,106.65522,3.6273627,101.08225,111.21577,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.5423656,0.0642087,0.36585593,0.6144291,95.16421,2.3905659,90.61492,100.53771,0,0,1,1
0.00969087,25.091316,0.24751142,24.687807,25.577372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,25.060162,0.15990196,24.753063,25.316694,0.471636,0.08741806,0.24853098,0.6025016,96.295784,1.1273887,94.368645,98.72617,0,1,1,1
0.0064397124,25.53096,0.21956164,25.174784,25.848946,0.43676537,0.07108872,0.35213977,0.6361163,97.02821,1.8866036,94.97655,101.12103,1,1,1,1
0.0,25.38879,0.16397321,24.999407,25.712454,0.4567956,0.03998616,0.38150328,0.49783555,108.97357,3.3684297,103.43272,116.174065,0,1,1,1
0.0,0.0,0.0,0.0,0.0,0.5110004,0.034199852,0.42710543,0.57043415,101.922424,1.3880324,98.70877,103.90048,0,0,1,1
0.0,0.0,0.0,0.0,0.0,0.5510984,0.048786197,0.4969284,0.69518286,101.22769,2.7015452,95.393814,105.35694,0,0,1,1
0.0,0.0,0.0,0.0,0.0,0.5507828,0.028163107,0.48253047,0.603292,97.80428,0.98285925,95.71617,99.32082,0,0,1,1
0.14927633,24.469229,0.18571396,24.104668,24.894909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,0.0,0.0,0.0,0.0,0.60665107,0.011907024,0.5834523,0.63875324,102.37021,2.2389703,99.52157,105.77399,0,0,1,1
0.10106709,25.490915,0.18303391,25.21246,25.702175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.01117648,24.845959,0.12846874,24.632393,25.003925,0.52566206,0.033686273,0.43900758,0.588689,99.00464,1.9168664,94.60257,101.01227,1,1,1,1
0.0,23.724642,0.21975458,23.207787,24.193737,0.47813922,0.031061487,0.40312213,0.52499366,91.31124,2.229418,87.11614,96.50054,0,1,1,1
0.0046685142,23.992765,0.1692067,23.724152,24.365065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,24.387756,0.09680525,24.276386,24.558842,0.52393216,0.054895177,0.4587583,0.61600244,98.970856,2.8154383,92.57302,105.361176,0,1,1,1
0.076758005,25.765028,0.15293181,25.585995,25.98509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,0.0,0.0,0.0,0.0,0.4368018,0.06099948,0.35427392,0.5591735,98.76842,0.8998353,96.77235,99.73472,0,0,1,1
0.014187283,25.511267,0.15013386,25.234251,25.822552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,25.009546,0.09503233,24.86223,25.182493,0.52790457,0.054213714,0.43922204,0.67197037,100.97219,1.8220501,98.64871,104.23734,0,1,1,1
0.0,24.938257,0.22382388,24.447386,25.354654,0.6202555,0.08305357,0.4363092,0.8410382,110.960915,1.9424483,107.88096,115.070526,0,1,1,1
0.0,25.195774,0.0958323,25.006262,25.357822,0.589885,0.06103148,0.42513117,0.67616385,107.745895,0.7381013,105.99717,108.52161,0,1,1,1
0.041926775,25.069616,0.20818472,24.816153,25.527298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,0.0,0.0,0.0,0.0,0.42609116,0.041340612,0.31523177,0.4827401,95.69412,2.6538482,89.91088,98.58103,0,0,1,1
0.0,25.003702,0.123854384,24.774994,25.13799,0.4802126,0.07200019,0.27215096,0.5588759,102.580345,1.5714277,100.757996,106.39293,0,1,1,1
0.075723134,24.541767,0.22987242,24.105165,25.0469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.038707905,23.583977,0.15352358,23.385445,23.7822,0.5211096,0.020973755,0.47212157,0.5588918,97.99903,1.9556829,93.56144,100.11769,1,1,1,1
0.0,25.11242,0.1630925,24.93892,25.413097,0.42404708,0.069146365,0.2439465,0.6026586,102.04555,2.8805814,97.16116,105.09632,0,1,1,1
0.011512126,24.642202,0.119154446,24.417027,24.895681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.17235304,25.95392,0.21956727,25.51435,26.386206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,24.454107,0.1499697,24.134972,24.657885,0.6146753,0.04480966,0.5452715,0.69997495,98.664955,1.7494854,96.91365,101.72925,0,1,1,1
0.0069789058,25.138752,0.13793471,24.93599,25.430853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.016831882,24.966183,0.122057915,24.677057,25.211897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.033188544,25.497425,0.07717089,25.309265,25.677837,0.46892506,0.03483293,0.41358867,0.54427254,95.33555,1.9620916,92.92127,99.84882,1,1,1,1
0.012842171,24.633547,0.16181462,24.397509,25.023813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.004123956,24.118582,0.22244817,23.887121,24.375391,0.4491841,0.050305646,0.39213887,0.567772,105.56705,1.9358565,103.09693,109.80929,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.43058932,0.03536214,0.38647377,0.5329365,96.04379,2.6753552,92.7055,102.47701,0,0,1,1
0.02537998,25.79667,0.23501046,25.381205,26.34908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,0.0,0.0,0.0,0.0,0.597778,0.081139624,0.50388724,0.83797574,102.50344,1.6540478,100.237175,104.709015,0,0,1,1
0.024669603,24.86474,0.1977129,24.41006,25.170547,0.41977283,0.029433968,0.35836926,0.49239823,102.42898,1.2441443,101.00715,105.02614,1,1,1,1
0.0,24.667303,0.12013563,24.380335,24.844204,0.48212016,0.039099548,0.39787212,0.54199356,105.25349,1.1933409,104.05314,107.45939,0,1,1,1
0.0,0.0,0.0,0.0,0.0,0.4386977,0.04864978,0.32978377,0.50728554,99.362724,1.0814378,97.941956,102.03246,0,0,1,1
0.066614956,25.301056,0.08208775,25.184477,25.403063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,0.0,0.0,0.0,0.0,0.46088666,0.05683049,0.3204324,0.5286499,101.829,2.0389657,98.84822,105.91522,0,0,1,1
0.043188613,25.627026,0.14609274,25.303854,25.897385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,24.662617,0.17096373,24.26718,24.847399,0.45051736,0.03695166,0.3589607,0.5118593,103.749565,2.3080776,100.218254,109.06089,0,1,1,1
0.016604956,24.525852,0.09855392,24.395494,24.715382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,23.698572,0.22824073,23.382748,24.219162,0.52532333,0.0788079,0.30048984,0.7338328,99.47163,2.3609593,96.16248,102.868965,0,1,1,1
0.07182014,23.824366,0.11099618,23.65366,23.959688,0.5598657,0.026277672,0.49174395,0.6254571,107.26769,2.0934594,103.82573,111.964424,1,1,1,1
0.0,24.055952,0.1514349,23.754581,24.25283,0.47156188,0.05386791,0.36287263,0.5678355,99.63763,1.4017068,98.160164,102.69935,0,1,1,1
0.017314661,25.059788,0.104428425,24.876268,25.313608,0.56385815,0.06566663,0.37453896,0.7214937,98.647,1.7020732,96.06612,101.667015,1,1,1,1
0.11274627,25.145782,0.14899993,24.949873,25.506668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
0.0,0.0,0.0,0.0,0.0,0.45563185,0.0060984045,0.43624118,0.47910783,104.52684,2.2723606,102.06985,109.590935,0,0,1,1
